0.020754717	0.034866565	0.092040477	0.01865618	0.124616239
0.022492971	0.002886542	0.093403363	0.018950867	0.079003054
0.020579981	0.040930113	0.107368813	0.019921341	0.14473263
0.018621974	0.044560118	0.098392396	0.020145251	0.094736533
0.025163094	0.046883249	0.095302312	0.020944339	0.10541762
0.034514925	0.045943581	0.093023016	0.020277377	0.085321302
0.032588454	0.039802784	0.102904733	0.020238721	0.158836988
0.033240997	0.039791725	0.100425213	0.019898632	0.11272252
0.036934441	0.030514883	0.093380393	0.019720545	0.080642707
0.035911602	0.076318788	0.091688762	0.019776967	0.097114329
0.046641791	0.044272162	0.06144142	0.020890616	0.074314431
0.033210332	0.043457407	0.02941285	0.021422649	0.155320095
0.030499076	0.038106553	0.031389565	0.016621876	0.061900177
0.028414299	0.03226847	0.037783847	0.016774892	0.055600769
0.023831347	0.032113149	0.011540068	0.016423655	0.09089575
0.02833638	0.034390688	0.024371981	0.014836423	0.054148935
0.021818182	0.038092544	0.036500968	0.014263705	-0.017898489
0.019837692	0.03623545	0.038122108	0.014086581	0.062820023
0.018935978	0.039229971	0.039759844	0.014701338	0.032791343
0.015192136	0.036182434	0.032532452	0.014283614	-0.014560362
0.016918967	0.04389367	0.040373444	0.013130082	0.108083818
