41.5	2890.7	40.9	5057.3	41.6	1572.5	41.9	2106.7	42.8	1521.3	40.7	897.4
41.4	2880.9	39.8	4979.4	40.9	1569.5	41.0	2097.5	42.6	1507.0	40.0	890.6
41.3	2886.0	40.5	4988.9	41.6	1552.0	41.2	2107.9	42.3	1510.8	40.4	889.8
41.4	2901.9	40.3	5086.0	41.7	1567.4	41.3	2129.6	42.1	1526.4	40.1	909.8
41.5	2901.7	40.5	5121.6	41.6	1572.0	41.3	2126.3	42.9	1530.4	40.7	911.3
41.6	2920.4	40.8	5209.2	41.6	1596.1	41.6	2143.3	43.2	1529.4	40.9	922.3
42.1	2930.1	42.0	5244.3	41.7	1581.3	42.4	2136.8	42.4	1534.3	41.5	914.7
41.0	2880.6	40.8	5166.9	41.3	1564.4	40.8	2095.6	42.3	1492.6	40.7	898.4
40.7	2895.2	41.0	5226.5	40.9	1573.2	40.8	2105.2	41.9	1501.6	39.7	901.2
40.8	2905.7	40.7	5279.3	41.2	1585.4	41.1	2130.8	42.3	1513.7	40.1	909.7
40.8	2906.1	40.6	5246.5	41.4	1593.0	40.8	2153.8	42.0	1536.1	39.7	918.0
40.5	2927.9	40.5	5256.2	41.2	1603.3	40.8	2171.5	42.7	1547.9	39.7	924.0
41.2	2947.9	40.8	5267.4	41.2	1602.8	41.5	2185.0	42.5	1554.8	40.2	926.0
41.0	2939.3	40.1	5171.3	40.6	1597.7	40.7	2163.2	42.1	1533.3	39.1	915.2
41.3	2953.3	40.6	5190.4	41.2	1608.2	41.1	2187.6	42.8	1538.5	40.1	912.8
41.5	2972.7	41.0	5272.6	41.5	1617.0	41.5	2212.0	43.3	1552.7	40.3	930.3
41.3	2974.5	41.0	5286.6	41.4	1619.3	40.9	2200.2	43.4	1557.4	39.9	930.4
41.2	2985.7	41.6	5352.5	41.1	1625.5	40.0	2201.2	42.7	1564.0	39.7	933.3
42.1	3004.2	42.2	5414.2	41.5	1625.1	39.8	2200.5	43.6	1568.9	40.7	932.4
